717	6	13	22	52	30		-15863	87	T	-0.50358					
717	12	7	19	39	57		-15857	92	A	0.20573					
718	6	3	14	57	56		-15851	97	T	0.24768					
718	11	26	23	55	09		-15845	102	A	-0.49023					
719	5	24	01	39	12		-15839	107	P	1.06195					
719	10	18	00	50	27		-15834	74	P	1.53091					
719	11	16	11	25	01		-15833	112	P	-1.14098					
720	4	12	13	42	13		-15828	79	A	-1.00378					
720	10	6	16	51	40		-15822	84	H	0.87475					
721	4	1	15	23	03		-15816	89	A	-0.23966					
721	9	26	05	53	19		-15810	94	A	0.18427					
722	3	21	23	36	40		-15804	99	T	0.51402					
722	9	15	12	13	46		-15798	104	A	-0.56576					
723	2	10	04	59	51		-15793	71	P	-1.40431					
723	3	11	14	00	21		-15792	109	P	1.19914					
723	9	4	12	42	32		-15786	114	P	-1.29978					
724	1	30	20	24	35		-15781	81	H	-0.75528					
724	7	25	01	16	52		-15775	86	H	0.80643					
725	1	19	06	56	14		-15769	91	A	-0.06252					
725	7	14	13	16	45		-15763	96	T	0.01441					
726	1	8	10	02	30		-15757	101	A	0.65574					
726	7	4	05	54	02		-15751	106	T	-0.72073					
726	12	28	09	04	26		-15745	111	P	1.32764					
727	5	25	14	15	57		-15740	78	P	1.09235					
727	6	23	22	34	39		-15739	116	P	-1.47643					
727	11	17	21	12	01		-15734	83	H	-0.93529					
728	5	13	22	54	09		-15728	88	A	0.35148					
728	11	6	10	18	58		-15722	93	T	-0.21834					
729	5	3	00	49	50		-15716	98	A	-0.41619					
729	10	27	02	10	23		-15710	103	T	0.45730					
730	4	22	01	50	37		-15704	108	P	-1.15238					
730	10	16	16	04	52		-15698	113	P	1.18224					
731	3	12	22	22	19		-15693	80	H	0.85145					
731	9	6	07	54	59		-15687	85	H	-0.93000					
732	3	1	13	43	51		-15681	90	T	0.12245					
732	8	25	07	54	44		-15675	95	A	-0.20674					
733	2	19	05	50	34		-15669	100	T	-0.58080					
733	8	14	10	54	44		-15663	105	A	0.53895					
734	1	10	03	17	06		-15658	72	P	1.53396					
734	2	8	18	03	13		-15657	110	P	-1.33881					
734	7	5	13	10	22		-15652	77	P	-1.31728					
734	8	3	21	14	27		-15651	115	P	1.24661					
734	12	30	04	32	16		-15646	82	H	0.89501					
735	6	25	06	19	10		-15640	87	T	-0.57817					
735	12	19	03	48	29		-15634	92	A	0.21053					
736	6	13	22	11	02		-15628	97	T	0.17139					
736	12	7	08	26	25		-15622	102	A	-0.48679					
737	6	3	08	25	49		-15616	107	H	0.98429					
737	11	26	20	12	01		-15610	112	P	-1.13490					
738	4	23	20	21	36		-15605	79	P	-1.07677					
738	10	18	01	19	50		-15599	84	H	0.89620					
739	4	12	22	26	37		-15593	89	A	-0.30343					
739	10	7	13	55	44		-15587	94	A	0.21289					
740	4	1	07	15	31		-15581	99	T	0.46077					
740	9	25	19	42	25		-15575	104	A	-0.52710					
741	2	20	13	25	24		-15570	71	P	-1.42975					
741	3	21	22	02	37		-15569	109	P	1.15523					
741	9	14	19	52	19		-15563	114	P	-1.25083					
742	2	10	04	48	58		-15558	81	H	-0.77745					
742	8	5	08	27	13		-15552	86	H	0.87054					
743	1	30	15	05	57		-15546	91	A	-0.07924					
743	7	25	20	46	01		-15540	96	T	0.08173					
744	1	19	17	56	40		-15534	101	A	0.64173					
744	7	14	13	26	43		-15528	106	T	-0.65134					
745	1	7	17	04	32		-15522	111	P	1.31671					
745	6	4	21	22	40		-15517	78	P	1.17223					
745	7	4	05	53	20		-15516	116	P	-1.40868					
745	11	28	05	47	42		-15511	83	H	-0.93550					
746	5	25	05	34	16		-15505	88	A	0.43543					
746	11	17	19	06	18		-15499	93	T	-0.22329					
747	5	14	07	16	44		-15493	98	A	-0.33221					
747	11	7	10	53	08		-15487	103	T	0.44857					
748	5	2	08	36	35		-15481	108	P	-1.07638					
748	10	27	00	26	18		-15475	113	P	1.17078					
749	3	23	06	13	52		-15470	80	H	0.89299					
749	9	16	15	10	14		-15464	85	H	-0.97740					
750	3	12	21	54	24		-15458	90	T	0.15985					
750	9	5	14	58	02		-15452	95	A	-0.26209					
751	3	2	14	04	36		-15446	100	T	-0.55136					
751	8	25	18	12	52		-15440	105	A	0.48042					
752	1	21	11	25	29		-15435	72	P	1.54982					
752	2	20	02	05	24		-15434	110	P	-1.31760					
752	7	15	20	39	42		-15429	77	P	-1.38170					
752	8	14	04	50	38		-15428	115	P	1.18575					
753	1	9	12	29	15		-15423	82	H	0.90584					
753	7	5	13	47	41		-15417	87	T	-0.65104					
753	12	29	11	55	45		-15411	92	A	0.21682					
754	6	25	05	23	16		-15405	97	T	0.09539					
754	12	18	16	57	41		-15399	102	A	-0.48254					
755	6	14	15	09	50		-15393	107	H	0.90517					
755	12	8	05	00	54		-15387	112	P	-1.13032					
756	5	4	02	55	02		-15382	79	P	-1.15450					
756	10	28	09	53	48		-15376	84	H	0.91255					
757	4	23	05	24	54		-15370	89	A	-0.37229					
757	10	17	22	05	16		-15364	94	A	0.23471					
758	4	12	14	46	20		-15358	99	T	0.40011					
758	10	7	03	19	35		-15352	104	A	-0.49612					
759	3	3	21	42	21		-15347	71	P	-1.46212					
759	4	2	05	56	16		-15346	109	P	1.10433					
759	9	26	03	11	58		-15340	114	P	-1.20951					
760	2	21	13	05	16		-15335	81	H	-0.80576					
760	8	15	15	46	22		-15329	86	H	0.92822					
761	2	9	23	08	54		-15323	91	A	-0.10075					
761	8	5	04	19	52		-15317	96	T	0.14576					
762	1	30	01	45	55		-15311	101	A	0.62408					
762	7	25	21	02	24		-15305	106	T	-0.58442					
763	1	19	01	00	31		-15299	111	P	1.30207					
763	6	16	04	27	27		-15294	78	P	1.25242					
763	7	15	13	14	26		-15293	116	P	-1.34338					
763	12	9	14	25	22		-15288	83	H	-0.93489					
764	6	4	12	12	18		-15282	88	A	0.51975					
764	11	28	03	55	18		-15276	93	T	-0.22712					
765	5	24	13	41	49		-15270	98	A	-0.24668					
765	11	17	19	39	05		-15264	103	T	0.44295					
766	5	13	15	18	11		-15258	108	H	-0.99567					
766	11	7	08	52	54		-15252	113	P	1.16431					
767	4	3	13	57	12		-15247	80	H	0.94203					
767	9	27	22	34	39		-15241	85	A	-1.01665					
768	3	23	05	55	59		-15235	90	T	0.20480					
768	9	15	22	12	40		-15229	95	A	-0.30853					
769	3	12	22	09	05		-15223	100	T	-0.51473					
769	9	5	01	40	12		-15217	105	A	0.42866					
770	3	2	09	57	42		-15211	110	P	-1.28933					
770	7	27	04	12	55		-15206	77	P	-1.44294					
770	8	25	12	34	32		-15205	115	P	1.13079					
771	1	20	20	20	43		-15200	82	H	0.92076					
771	7	16	21	18	27		-15194	87	T	-0.72145					
772	1	9	20	01	20		-15188	92	A	0.22464					
772	7	5	12	35	36		-15182	97	T	0.02027					
772	12	29	01	29	10		-15176	102	A	-0.47796					
773	6	24	21	52	23		-15170	107	H	0.82556					
773	12	18	13	50	59		-15164	112	P	-1.12657					
774	5	15	09	23	02		-15159	79	P	-1.23619					
774	11	8	18	33	12		-15153	84	H	0.92403					
775	5	4	12	19	15		-15147	89	A	-0.44492					
775	10	29	06	19	41		-15141	94	A	0.25155					
776	4	22	22	13	28		-15135	99	T	0.33562					
776	10	17	11	03	27		-15129	104	A	-0.47143					
777	3	14	05	52	01		-15124	71	P	-1.50053					
777	4	12	13	44	13		-15123	109	P	1.04842					
777	10	6	10	39	55		-15117	114	P	-1.17444					
778	3	3	21	12	25		-15112	81	H	-0.84117					
778	8	26	23	14	43		-15106	86	H	0.97928					
779	2	21	07	00	11		-15100	91	A	-0.13134					
779	8	16	12	02	28		-15094	96	T	0.20308					
780	2	10	09	25	36		-15088	101	A	0.59854					
780	8	5	04	43	28		-15082	106	T	-0.52215					
781	1	29	08	50	24		-15076	111	P	1.28189					
781	6	26	11	30	42		-15071	78	P	1.33283					
781	7	25	20	37	55		-15070	116	P	-1.28041					
781	12	19	23	04	24		-15065	83	H	-0.93376					
782	6	15	18	45	25		-15059	88	A	0.60727					
782	12	9	12	47	44		-15053	93	T	-0.22839					
783	6	4	20	03	20		-15047	98	A	-0.15797					
783	11	29	04	28	12		-15041	103	T	0.44026					
784	5	23	21	58	37		-15035	108	H	-0.91281					
784	11	17	17	23	53		-15029	113	P	1.16181					
785	4	13	21	35	47		-15024	80	H	0.99548					
785	10	8	06	06	07		-15018	85	P	-1.04957					
786	4	3	13	51	29		-15012	90	T	0.25504					
786	9	27	05	36	20		-15006	95	A	-0.34757					
787	3	24	06	05	02		-15000	100	T	-0.47165					
787	9	16	09	18	25		-14994	105	A	0.38520					
788	3	12	17	41	02		-14988	110	P	-1.25489					
788	8	6	11	52	54		-14983	77	P	-1.49903					
788	9	4	20	27	00		-14982	115	P	1.08234					
789	1	31	04	05	11		-14977	82	H	0.94097					
789	7	27	04	53	39		-14971	87	H	-0.78767					
790	1	20	04	01	50		-14965	92	A	0.23730					
790	7	16	19	49	27		-14959	97	T	-0.05264					
791	1	9	09	57	36		-14953	102	A	-0.47020					
791	7	6	04	35	40		-14947	107	A	0.74724					
791	12	29	22	38	39		-14941	112	P	-1.12077					
792	5	25	15	48	38		-14936	79	P	-1.31942					
792	6	24	06	42	24		-14935	117	P	1.53192					
792	11	19	03	16	50		-14930	84	H	0.93144					
793	5	14	19	09	29		-14924	89	A	-0.52172					
793	11	8	14	39	48		-14918	94	A	0.26285					
794	5	4	05	35	00		-14912	99	T	0.26575					
794	10	28	18	54	47		-14906	104	A	-0.45306					
795	4	23	21	24	55		-14900	109	H	0.98625					
795	10	17	18	17	55		-14894	114	P	-1.14699					
796	3	14	05	11	11		-14889	81	H	-0.88308					
796	9	6	06	51	49		-14883	86	P	1.02404					
797	3	3	14	43	37		-14877	91	A	-0.16759					
797	8	26	19	51	38		-14871	96	T	0.25541					
798	2	20	16	57	06		-14865	101	A	0.56666					
798	8	16	12	29	42		-14859	106	T	-0.46441					
799	2	9	16	34	09		-14853	111	P	1.25615					
799	7	7	18	35	05		-14848	78	P	1.41099					
799	8	6	04	06	10		-14847	116	P	-1.22192					
799	12	31	07	41	19		-14842	83	H	-0.93520					
800	6	26	01	19	56		-14836	88	A	0.69260					
800	12	19	21	39	26		-14830	93	T	-0.23077					
801	6	15	02	24	32		-14824	98	A	-0.06882					
801	12	9	13	18	10		-14818	103	T	0.43855					
802	6	4	04	38	12		-14812	108	H	-0.82771					
802	11	29	01	56	39		-14806	113	P	1.16153					
803	4	25	05	07	35		-14801	80	P	1.05508					
803	5	24	13	35	55		-14800	118	P	-1.53274					
803	10	19	13	46	28		-14795	85	P	-1.07484					
804	4	13	21	39	23		-14789	90	T	0.31163					
804	10	7	13	09	50		-14783	95	A	-0.37900					
805	4	3	13	51	58		-14777	100	T	-0.42157					
805	9	26	17	06	38		-14771	105	A	0.34914					
806	3	24	01	12	12		-14765	110	P	-1.21126					
806	9	16	04	28	31		-14759	115	P	1.04076					
807	2	11	11	42	11		-14754	82	H	0.96718					
807	8	7	12	33	15		-14748	87	H	-0.84991					
808	1	31	11	57	33		-14742	92	A	0.25456					
808	7	27	03	06	07		-14736	97	T	-0.12232					
809	1	19	18	23	53		-14730	102	A	-0.45999					
809	7	16	11	18	58		-14724	107	A	0.66951					
810	1	9	07	25	17		-14718	112	P	-1.11406					
810	6	5	22	12	33		-14713	79	P	-1.40351					
810	7	5	13	05	51		-14712	117	P	1.44832					
810	11	30	12	02	26		-14707	84	H	0.93708					
811	5	26	01	59	04		-14701	89	A	-0.59986					
811	11	19	23	02	55		-14695	94	A	0.27084					
812	5	14	12	55	16		-14689	99	T	0.19382					
812	11	8	02	50	00		-14683	104	A	-0.43837					
813	5	4	05	01	52		-14677	109	H	0.92082					
813	10	28	02	03	14		-14671	114	P	-1.12508					
814	3	25	12	59	06		-14666	81	H	-0.93326					
814	9	17	14	39	26		-14660	86	P	1.06096					
815	3	14	22	15	04		-14654	91	A	-0.21291					
815	9	7	03	50	20		-14648	96	T	0.30009					
816	3	3	00	17	51		-14642	101	A	0.52614					
816	8	26	20	23	36		-14636	106	T	-0.41339					
817	2	20	00	10	22		-14630	111	P	1.22362					
817	7	18	01	39	38		-14625	78	P	1.48786					
817	8	16	11	38	19		-14624	116	P	-1.16721					
818	1	10	16	17	08		-14619	83	H	-0.93827					
818	7	7	07	53	36		-14613	88	H	0.77798					
818	12	31	06	30	20		-14607	93	T	-0.23401					
819	6	26	08	46	34		-14601	98	A	0.01988					
819	12	20	22	08	54		-14595	103	T	0.43763					
820	6	14	11	19	12		-14589	108	A	-0.74283					
820	12	9	10	30	31		-14583	113	P	1.16285					
821	5	5	12	36	37		-14578	80	P	1.11756					
821	6	3	20	45	47		-14577	118	P	-1.45466					
821	10	29	21	33	18		-14572	85	P	-1.09428					
822	4	25	05	20	58		-14566	90	T	0.37350					
822	10	18	20	52	25		-14560	95	A	-0.40324					
823	4	14	21	31	17		-14554	100	T	-0.36573					
823	10	8	01	04	06		-14548	105	A	0.31998					
824	4	3	08	35	05		-14542	110	P	-1.16174					
824	9	26	12	39	04		-14536	115	P	1.00609					
825	2	21	19	10	34		-14531	82	A	0.99999					
825	8	17	20	18	06		-14525	87	H	-0.90722					
826	2	10	19	46	25		-14519	92	A	0.27785					
826	8	7	10	27	17		-14513	97	T	-0.18697					
827	1	31	02	43	19		-14507	102	A	-0.44366					
827	7	27	18	06	51		-14501	107	A	0.59645					
828	1	20	16	07	01		-14495	112	P	-1.10364					
828	6	16	04	36	48		-14490	79	P	-1.48706					
828	7	15	19	32	45		-14489	117	P	1.36700					
828	12	10	20	49	03		-14484	84	H	0.94137					
829	6	5	08	47	49		-14478	89	A	-0.67917					
829	11	30	07	29	11		-14472	94	A	0.27546					
830	5	25	20	11	22		-14466	99	T	0.11769					
830	11	19	10	51	10		-14460	104	A	-0.42907					
831	5	15	12	34	04		-14454	109	H	0.85132					
831	11	8	09	55	47		-14448	114	P	-1.10871					
832	4	4	20	39	17		-14443	81	H	-0.98893					
832	9	27	22	36	41		-14437	86	P	1.09058					
833	3	25	05	37	51		-14431	91	A	-0.26454					
833	9	17	11	56	05		-14425	96	T	0.33926					
834	3	14	07	30	32		-14419	101	A	0.47913					
834	9	7	04	24	16		-14413	106	T	-0.36813					
835	3	3	07	38	43		-14407	111	P	1.18381					
835	8	27	19	17	31		-14401	116	P	-1.11877					
836	1	22	00	48	35		-14396	83	H	-0.94598					
836	7	17	14	30	27		-14390	88	H	0.85966					
837	1	10	15	17	40		-14384	93	T	-0.24057					
837	7	6	15	11	49		-14378	98	A	0.10636					
837	12	31	06	56	32		-14372	103	T	0.43467					
838	6	25	18	01	54		-14366	108	A	-0.65804					
838	12	20	19	03	01		-14360	113	P	1.16371					
839	5	16	20	01	37		-14355	80	P	1.18389					
839	6	15	03	56	26		-14354	118	P	-1.37604					
839	11	10	05	25	43		-14349	85	P	-1.10891					
840	5	5	12	57	07		-14343	90	T	0.44002					
840	10	29	04	43	57		-14337	95	A	-0.42086					
841	4	25	05	01	47		-14331	100	T	-0.30311					
841	10	18	09	11	10		-14325	105	A	0.29794					
842	4	14	15	47	22		-14319	110	P	-1.10408					
842	10	7	20	58	32		-14313	115	H	0.97858					
843	3	5	02	29	37		-14308	82	P	1.04018					
843	8	29	04	09	49		-14302	87	H	-0.95830					
844	2	22	03	29	47		-14296	92	A	0.30627					
844	8	17	17	52	12		-14290	97	H	-0.24755					
845	2	10	10	58	55		-14284	102	H	-0.42341					
845	8	7	00	57	56		-14278	107	A	0.52666					
846	1	31	00	44	06		-14272	112	P	-1.08908					
846	7	27	02	04	20		-14266	117	P	1.28867					
846	12	22	05	34	54		-14261	84	H	0.94601					
847	6	16	15	39	25		-14255	89	H	-0.75708					
847	12	11	15	54	16		-14249	94	A	0.28038					
848	6	5	03	29	19		-14243	99	T	0.04230					
848	11	29	18	54	07		-14237	104	A	-0.42174					
849	5	25	20	03	24		-14231	109	H	0.77930					
849	11	18	17	53	56		-14225	114	P	-1.09646					
850	4	16	04	09	55		-14220	81	P	-1.05164					
850	5	15	12	49	27		-14219	119	P	1.52946					
850	10	9	06	43	57		-14214	86	P	1.11312					
851	4	5	12	48	56		-14208	91	A	-0.32518					
851	9	28	20	12	11		-14202	96	T	0.37028					
852	3	24	14	33	10		-14196	101	A	0.42368					
852	9	17	12	32	18		-14190	106	T	-0.32930					
853	3	13	14	59	09		-14184	111	P	1.13675					
853	9	7	03	02	42		-14178	116	P	-1.07572					
854	2	1	09	15	02		-14173	83	H	-0.95827					
854	7	28	21	09	51		-14167	88	H	0.93841					
855	1	22	00	01	28		-14161	93	T	-0.25026					
855	7	17	21	41	03		-14155	98	A	0.18969					
856	1	11	15	41	05		-14149	103	T	0.42953					
856	7	6	00	49	23		-14143	108	A	-0.57602					
856	12	31	03	34	05		-14137	113	P	1.16407					
857	5	27	03	24	33		-14132	80	P	1.25236					
857	6	25	11	08	26		-14131	118	P	-1.29741					
857	11	20	13	23	00		-14126	85	P	-1.11932					
858	5	16	20	29	16		-14120	90	T	0.51007					
858	11	9	12	42	00		-14114	95	A	-0.43346					
859	5	6	12	26	40		-14108	100	T	-0.23636					
859	10	29	17	26	21		-14102	105	A	0.28170					
860	4	24	22	52	42		-14096	110	P	-1.04157					
860	10	18	05	25	04		-14090	115	H	0.95643					
861	3	15	09	40	05		-14085	82	P	1.08714					
861	9	8	12	08	26		-14079	87	T	-1.00326					
862	3	4	11	03	39		-14073	92	A	0.34321					
862	8	29	01	24	10		-14067	97	H	-0.30135					
863	2	21	19	06	16		-14061	102	H	-0.39557					
863	8	18	07	55	50		-14055	107	A	0.46295					
864	2	11	09	14	03		-14049	112	P	-1.06855					
864	8	6	08	42	57		-14043	117	P	1.21544					
865	1	1	14	19	06		-14038	84	H	0.95158					
865	6	26	22	31	53		-14032	89	H	-0.83489					
865	12	22	00	20	05		-14026	94	A	0.28385					
866	6	16	10	46	26		-14020	99	T	-0.03421					
866	12	11	02	59	12		-14014	104	A	-0.41653					
867	6	6	03	30	59		-14008	109	T	0.70573					
867	11	30	01	57	12		-14002	114	P	-1.08825					
868	4	26	11	34	06		-13997	81	P	-1.11892					
868	5	25	20	11	10		-13996	119	P	1.46350					
868	10	19	14	59	10		-13991	86	P	1.13002					
869	4	15	19	52	39		-13985	91	A	-0.39101					
869	10	9	04	35	27		-13979	96	T	0.39577					
870	4	4	21	26	40		-13973	101	A	0.36073					
870	9	28	20	47	51		-13967	106	T	-0.29699					
871	3	24	22	12	34		-13961	111	P	1.08307					
871	9	18	10	54	51		-13955	116	P	-1.03912					
872	2	12	17	35	06		-13950	83	H	-0.97655					
872	8	8	03	55	29		-13944	88	A	1.01117					
873	2	1	08	39	14		-13938	93	T	-0.26527					
873	7	28	04	15	42		-13932	98	A	0.26897					
874	1	22	00	20	16		-13926	103	T	0.42025					
874	7	17	07	42	29		-13920	108	A	-0.49720					
875	1	11	11	59	14		-13914	113	P	1.16023					
875	6	7	10	46	53		-13909	80	P	1.32192					
875	7	6	18	24	53		-13908	118	P	-1.22117					
875	12	1	21	23	40		-13903	85	P	-1.12711					
876	5	27	03	57	55		-13897	90	T	0.58286					
876	11	19	20	46	21		-13891	95	A	-0.44158					
877	5	16	19	44	57		-13885	100	T	-0.16464					
877	11	9	01	49	26		-13879	105	A	0.27139					
878	5	6	05	48	14		-13873	110	H	-0.97169					
878	10	29	14	00	01		-13867	115	H	0.94097					
879	3	26	16	42	00		-13862	82	P	1.14088					
879	9	19	20	14	10		-13856	87	P	-1.04197					
880	3	14	18	31	58		-13850	92	A	0.38553					
880	9	8	09	02	04		-13844	97	A	-0.34936					
881	3	4	03	08	22		-13838	102	T	-0.36259					
881	8	28	14	59	01		-13832	107	A	0.40414					
882	2	21	17	38	15		-13826	112	P	-1.04328					
882	8	17	15	29	23		-13820	117	P	1.14809					
883	1	12	22	58	15		-13815	84	H	0.96072					
883	7	8	05	30	41		-13809	89	H	-0.90813					
884	1	2	08	42	06		-13803	94	A	0.28937					
884	6	26	18	06	44		-13797	99	T	-0.10877					
884	12	21	11	02	39		-13791	104	A	-0.41038					
885	6	16	10	58	04		-13785	109	T	0.63190					
885	12	10	10	02	11		-13779	114	P	-1.08065					
886	5	7	18	49	16		-13774	81	P	-1.19266					
886	6	6	03	28	23		-13773	119	P	1.39432					
886	10	30	23	23	11		-13768	86	P	1.14063					
887	4	27	02	46	30		-13762	91	A	-0.46419					
887	10	20	13	06	42		-13756	96	T	0.41492					
888	4	15	04	11	52		-13750	101	A	0.29090					
888	10	9	05	11	16		-13744	106	T	-0.27170					
889	4	4	05	17	45		-13738	111	P	1.02173					
889	9	28	18	54	00		-13732	116	P	-1.00883					
890	2	23	01	48	58		-13727	83	P	-1.00061					
890	8	19	10	47	00		-13721	88	P	1.07864					
891	2	12	17	10	43		-13715	93	T	-0.28583					
891	8	8	10	57	56		-13709	98	A	0.34249					
892	2	2	08	54	35		-13703	103	T	0.40705					
892	7	27	14	41	17		-13697	108	A	-0.42198					
893	1	21	20	20	22		-13691	113	P	1.15371					
893	6	17	18	09	45		-13686	80	P	1.39156					
893	7	17	01	45	20		-13685	118	P	-1.14707					
893	12	12	05	25	37		-13680	85	P	-1.13347					
894	6	7	11	24	25		-13674	90	T	0.65727					
894	12	1	04	54	33		-13668	95	A	-0.44714					
895	5	28	03	00	11		-13662	100	T	-0.09108					
895	11	20	10	16	41		-13656	105	A	0.26364					
896	5	16	12	39	30		-13650	110	H	-0.89877					
896	11	8	22	40	35		-13644	115	H	0.92957					
897	4	5	23	34	59		-13639	82	P	1.20174					
897	9	30	04	27	23		-13633	87	P	-1.07428					
898	3	26	01	51	41		-13627	92	A	0.43590					
898	9	19	16	48	22		-13621	97	A	-0.38952					
899	3	15	11	01	39		-13615	102	T	-0.32138					
899	9	8	22	11	31		-13609	107	A	0.35347					
900	3	4	01	54	42		-13603	112	P	-1.01140					
900	8	27	22	23	35		-13597	117	P	1.08640					
901	1	23	07	33	18		-13592	84	H	0.97292					
901	7	18	12	33	28		-13586	89	H	-0.97871					
902	1	12	17	00	23		-13580	94	A	0.29764					
902	7	8	01	28	51		-13574	99	T	-0.18257					
903	1	1	19	04	59		-13568	104	A	-0.40339					
903	6	27	18	26	02		-13562	109	T	0.55842					
903	12	21	18	08	09		-13556	114	P	-1.07322					
904	5	18	02	00	23		-13551	81	P	-1.26878					
904	6	16	10	45	00		-13550	119	P	1.32496					
904	11	10	07	53	38		-13545	86	P	1.14687					
905	5	7	09	33	23		-13539	91	A	-0.54225					
905	10	30	21	44	31		-13533	96	T	0.42909					
906	4	26	10	50	33		-13527	101	A	0.21575					
906	10	20	13	41	16		-13521	106	T	-0.25200					
907	4	15	12	17	34		-13515	111	H	0.95485					
907	10	10	03	00	36		-13509	116	H	-0.98531					
908	3	5	09	56	13		-13504	83	P	-1.03109					
908	8	29	17	45	23		-13498	88	P	1.13994					
909	2	23	01	35	04		-13492	93	T	-0.31275					
909	8	18	17	48	29		-13486	98	A	0.40980					
910	2	12	17	19	43		-13480	103	T	0.38667					
910	8	7	21	48	50		-13474	108	A	-0.35282					
911	2	2	04	32	57		-13468	113	P	1.14087					
911	6	29	01	34	51		-13463	80	P	1.45977					
911	7	28	09	12	25		-13462	118	P	-1.07757					
911	12	23	13	26	35		-13457	85	P	-1.14070					
912	6	17	18	50	23		-13451	90	T	0.73206					
912	12	11	13	06	23		-13445	95	A	-0.45051					
913	6	7	10	09	58		-13439	100	T	-0.01363					
913	11	30	18	50	03		-13433	105	A	0.26010					
914	5	27	19	24	04		-13427	110	H	-0.82065					
914	11	20	07	26	42		-13421	115	H	0.92245					
915	4	17	06	21	00		-13416	82	P	1.26823					
915	10	11	12	48	24		-13410	87	P	-1.10001					
916	4	5	09	06	40		-13404	92	A	0.49091					
916	9	30	00	40	10		-13398	97	A	-0.42426					
917	3	25	18	49	52		-13392	102	T	-0.27511					
917	9	19	05	30	33		-13386	107	A	0.30879					
918	3	15	10	03	27		-13380	112	H	-0.97317					
918	9	8	05	27	33		-13374	117	P	1.03214					
919	2	3	16	00	54		-13369	84	H	0.99067					
919	7	29	19	44	07		-13363	89	P	-1.04377					
920	1	24	01	11	15		-13357	94	A	0.31126					
920	7	18	08	56	43		-13351	99	T	-0.25200					
921	1	12	03	02	26		-13345	104	A	-0.39270					
921	7	8	01	55	03		-13339	109	T	0.48611					
922	1	1	02	12	53		-13333	114	P	-1.06441					
922	5	29	09	05	24		-13328	81	P	-1.34839					
922	6	27	18	00	24		-13327	119	P	1.25541					
922	11	21	16	29	26		-13322	86	P	1.14938					
923	5	18	16	13	33		-13316	91	A	-0.62475					
923	11	11	06	29	03		-13310	96	T	0.43754					
924	5	6	17	22	42		-13304	101	A	0.13499					
924	10	30	22	17	32		-13298	106	T	-0.23800					
925	4	25	19	11	23		-13292	111	H	0.88208					
925	10	20	11	13	59		-13286	116	H	-0.96787					
926	3	16	17	55	32		-13281	83	P	-1.06865					
926	9	10	00	52	07		-13275	88	P	1.19384					
927	3	6	09	52	26		-13269	93	T	-0.34566					
927	8	30	00	47	34		-13263	98	A	0.47034					
928	2	24	01	38	27		-13257	103	T	0.36143					
928	8	18	05	04	33		-13251	108	A	-0.28947					
929	2	12	12	38	41		-13245	113	P	1.12321					
929	7	9	09	01	59		-13240	80	P	1.52656					
929	8	7	16	45	08		-13239	118	P	-1.01196					
930	1	2	21	26	01		-13234	85	P	-1.14907					
930	6	29	02	17	17		-13228	90	H	0.80590					
930	12	22	21	17	35		-13222	95	A	-0.45508					
931	6	18	17	19	47		-13216	100	T	0.06309					
931	12	12	03	24	54		-13210	105	A	0.25671					
932	6	7	02	05	47		-13204	110	A	-0.74075					
932	11	30	16	15	35		-13198	115	H	0.91731					
933	4	27	13	00	23		-13193	82	P	1.33998					
933	5	27	04	10	43		-13192	120	P	-1.52599					
933	10	21	21	16	04		-13187	87	P	-1.11979					
934	4	16	16	13	19		-13181	92	A	0.55357					
934	10	11	08	40	24		-13175	97	A	-0.45111					
935	4	6	02	30	30		-13169	102	T	-0.22168					
935	9	30	12	58	02		-13163	107	A	0.27152					
936	3	25	18	04	48		-13157	112	H	-0.92855					
936	9	18	12	41	00		-13151	117	H	0.98497					
937	2	14	00	21	18		-13146	84	P	1.01399					
937	8	9	03	00	58		-13140	89	P	-1.10445					
938	2	3	09	16	04		-13134	94	A	0.32921					
938	7	29	16	29	29		-13128	99	T	-0.31779					
939	1	23	10	54	42		-13122	104	A	-0.37796					
939	7	19	09	27	55		-13116	109	T	0.41711					
940	1	12	10	16	08		-13110	114	P	-1.05404					
940	6	8	16	07	42		-13105	81	P	-1.42917					
940	7	8	01	16	20		-13104	119	P	1.18671					
940	12	2	01	09	05		-13099	86	P	1.14958					
941	5	28	22	49	34		-13093	91	A	-0.70965					
941	11	21	15	17	27		-13087	96	T	0.44352					
942	5	17	23	50	31		-13081	101	A	0.05029					
942	11	11	06	58	46		-13075	106	T	-0.22832					
943	5	7	02	02	36		-13069	111	H	0.80577					
943	10	31	19	32	06		-13063	116	H	-0.95496					
944	3	27	01	48	38		-13058	83	P	-1.11213					
944	4	25	10	56	09		-13057	121	P	1.50430					
944	9	20	08	07	17		-13052	88	P	1.24037					
945	3	16	18	00	57		-13046	93	T	-0.38619					
945	9	9	07	56	57		-13040	98	A	0.52294					
946	3	6	09	46	59		-13034	103	T	0.32821					
946	8	29	12	31	00		-13028	108	A	-0.23390					
947	2	23	20	33	12		-13022	113	P	1.09710					
947	8	19	00	26	53		-13016	118	H	-0.95293					
948	1	14	05	21	59		-13011	85	P	-1.16050					
948	7	9	09	44	34		-13005	90	H	0.87911					
949	1	2	05	29	24		-12999	95	A	-0.45991					
949	6	29	00	26	51		-12993	100	T	0.14155					
949	12	22	12	01	29		-12987	105	A	0.25424					
950	6	18	08	43	42		-12981	110	A	-0.65825					
