-3271	10	16	08	57	40	81304	P	199.8	—	1S	155W
-3270	4	11	18	21	30	81289	T	212.2	99.6	3N	65E
-3270	10	05	08	37	21	81273	T	228.0	96.5	6S	150W
-3269	4	01	09	46	37	81257	P	138.4	—	7N	165W
-3269	9	24	14	26	38	81241	P	120.3	—	11S	123E
-3268	2	20	05	09	19	81228	Pen	—	—	19N	94W
-3268	8	14	17	30	10	81212	Pen	—	—	21S	76E
-3268	9	13	03	12	40	81209	Pen	—	—	15S	68W
-3267	2	08	05	21	52	81196	P	206.3	—	22N	97W
-3267	8	04	09	35	19	81180	P	188.5	—	23S	166W
-3266	1	28	07	39	43	81165	T	220.1	84.6	24N	133W
-3266	7	24	21	51	50	81149	T	216.6	86.2	24S	9E
-3265	1	17	16	53	26	81133	P	67.2	—	25N	88E
-3265	7	14	03	10	52	81117	Pen	—	—	25S	72W
-3265	12	08	21	45	51	81104	Pen	—	—	18N	11E
-3264	6	02	12	43	25	81088	Pen	—	—	15S	144E
-3264	11	27	12	15	24	81072	T	200.5	57.1	15N	153E
-3263	5	22	18	55	06	81057	T	215.5	84.1	13S	52E
-3263	11	16	21	08	58	81041	T	215.0	72.1	12N	19E
-3262	5	12	08	11	23	81025	P	187.3	—	9S	147W
-3262	11	05	22	46	39	81009	Pen	—	—	8N	5W
-3261	4	02	18	35	35	80996	Pen	—	—	7N	62E
-3261	5	02	01	16	16	80993	Pen	—	—	6S	43W
-3261	9	26	04	08	59	80980	Pen	—	—	10S	83W
-3260	3	22	08	39	51	80964	P	184.7	—	11N	148W
-3260	9	14	12	12	35	80949	P	181.2	—	14S	156E
-3259	3	11	15	52	30	80933	T	226.9	93.7	14N	104E
-3259	9	04	02	24	00	80917	T	209.2	94.1	17S	57W
-3258	2	28	16	55	39	80901	P	53.0	—	16N	88E
-3258	8	24	18	27	14	80885	P	124.2	—	19S	61E
-3257	1	19	04	34	45	80872	Pen	—	—	25N	89W
-3257	7	15	19	22	10	80857	Pen	—	—	25S	45E
-3256	1	08	15	37	05	80841	T	197.9	53.8	24N	105E
-3256	7	03	22	52	50	80825	T	210.5	17.0	23S	9W
-3256	12	28	07	06	43	80809	T	201.7	77.2	22N	129W
-3255	6	22	23	11	56	80794	T	223.2	77.6	21S	14W
-3255	12	17	22	28	16	80778	P	47.7	—	20N	0W
-3254	6	12	03	43	17	80762	Pen	—	—	18S	82W
-3254	11	07	16	51	09	80749	Pen	—	—	9N	83E
-3253	5	03	08	22	27	80733	P	134.5	—	6S	150W
-3253	10	27	16	57	52	80717	P	199.7	—	4N	81E
-3252	4	22	01	42	16	80702	T	212.2	99.2	2S	49W
-3252	10	15	16	45	43	80686	T	227.6	96.6	1S	85E
-3251	4	11	16	53	41	80670	P	155.6	—	3N	85E
-3251	10	04	22	55	14	80654	P	121.9	—	6S	7W
-3250	3	02	11	59	10	80641	Pen	—	—	16N	161E
-3250	4	01	01	51	23	80639	Pen	—	—	8N	48W
-3250	8	26	01	50	00	80626	Pen	—	—	18S	51W
-3250	9	24	11	51	12	80623	Pen	—	—	11S	160E
-3249	2	19	12	15	04	80610	P	198.3	—	19N	157E
-3249	8	15	17	39	38	80594	P	184.7	—	21S	71E
-3248	2	08	15	03	06	80578	T	222.2	91.2	22N	115E
-3248	8	04	05	24	54	80563	T	219.3	91.6	23S	106W
-3247	1	28	00	52	38	80547	P	87.3	—	24N	34W
-3247	7	24	10	08	02	80531	P	43.7	—	25S	178W
-3247	12	19	06	27	12	80518	Pen	—	—	20N	121W
-3246	6	13	19	15	36	80502	Pen	—	—	18S	44E
-3246	12	08	20	51	05	80487	T	200.6	55.6	18N	22E
-3245	6	03	01	51	19	80471	T	209.4	69.0	16S	55W
-3245	11	28	05	25	23	80455	T	215.7	72.6	16N	107W
-3244	5	22	15	28	38	80440	T	194.9	47.3	13S	100E
-3244	11	16	06	46	33	80424	Pen	—	—	12N	128W
-3243	4	13	01	56	28	80411	Pen	—	—	3N	52W
-3243	5	12	08	37	35	80408	Pen	—	—	10S	156W
-3243	10	06	12	19	45	80395	Pen	—	—	6S	151E
-3242	4	02	15	43	03	80379	P	173.2	—	7N	102E
-3242	9	25	20	41	16	80364	P	179.7	—	10S	26E
-3241	3	22	22	31	47	80348	T	230.5	101.0	10N	1E
-3241	9	15	10	58	53	80332	T	209.4	94.7	13S	171E
-3240	3	10	23	29	21	80317	P	102.4	—	13N	13W
-3240	9	04	02	51	11	80301	P	129.1	—	16S	67W
-3239	1	29	12	14	23	80288	Pen	—	—	24N	155E
-3239	7	26	02	38	57	80272	Pen	—	—	25S	66W
-3239	8	24	15	38	13	80270	Pen	—	—	18S	100E
-3238	1	18	23	48	59	80257	T	195.3	45.1	24N	20W
-3238	7	15	05	37	38	80241	P	202.2	—	24S	112W
-3237	1	08	15	35	07	80225	T	203.0	80.3	24N	102E
-3237	7	04	05	51	04	80210	T	227.5	90.2	23S	116W
-3237	12	29	06	56	35	80194	P	56.2	—	22N	129W
-3236	6	22	10	43	16	80178	P	59.6	—	20S	170E
-3236	11	18	01	03	36	80165	Pen	—	—	13N	43W
-3235	5	13	15	42	01	80150	P	113.6	—	11S	97E
-3235	11	07	00	58	39	80134	P	199.6	—	8N	42W
-3234	5	03	09	01	18	80118	T	211.1	96.2	6S	162W
-3234	10	27	00	57	27	80103	T	227.1	96.4	3N	41W
-3233	4	22	23	56	14	80087	P	170.5	—	1S	25W
-3233	10	16	07	28	18	80071	P	122.5	—	2S	138W
-3232	3	12	18	38	42	80058	Pen	—	—	12N	58E
-3232	4	11	08	27	09	80056	Pen	—	—	4N	151W
-3232	9	05	10	18	36	80043	Pen	—	—	15S	180W
-3232	10	04	20	35	39	80040	Pen	—	—	7S	26E
-3231	3	01	18	59	45	80027	P	187.8	—	16N	53E
-3231	8	26	01	51	29	80011	P	181.3	—	19S	53W
-3230	2	18	22	18	59	79996	T	224.0	96.7	20N	4E
-3230	8	15	13	05	50	79980	T	221.3	95.1	22S	137E
-3229	2	08	08	42	12	79965	P	106.3	—	23N	153W
-3229	8	04	17	14	14	79949	P	81.9	—	24S	74E
-3229	12	30	15	00	54	79936	Pen	—	—	22N	109E
-3228	1	29	00	11	17	79933	Pen	—	—	25N	26W
-3228	6	24	01	55	31	79920	Pen	—	—	20S	59W
-3228	12	19	05	19	53	79905	T	200.3	52.3	21N	107W
-3227	6	13	08	54	21	79889	T	202.3	46.0	19S	164W
-3227	12	08	13	37	38	79873	T	216.6	73.6	19N	128E
-3226	6	02	22	47	53	79858	T	200.9	68.9	17S	12W
-3226	11	27	14	45	20	79842	Pen	—	—	16N	110E
-3225	4	24	09	12	54	79829	Pen	—	—	1S	164W
-3225	5	23	15	58	32	79827	Pen	—	—	14S	90E
-3225	10	17	20	36	29	79814	Pen	—	—	2S	24E
-3224	4	12	22	40	19	79798	P	157.9	—	2N	6W
-3224	10	06	05	16	41	79783	P	179.0	—	6S	106W
-3223	4	02	05	05	40	79767	T	232.8	105.1	6N	101W
-3223	9	25	19	39	12	79751	T	209.4	95.1	9S	39E
-3222	3	22	05	58	33	79736	P	133.9	—	10N	114W
-3222	9	15	11	21	12	79720	P	132.5	—	12S	163E
-3221	2	09	19	46	07	79707	Pen	—	—	23N	41E
-3221	3	11	08	17	57	79705	Pen	—	—	13N	148W
-3221	8	06	10	03	41	79692	Pen	—	—	24S	179W
-3221	9	04	23	41	52	79689	Pen	—	—	15S	23W
-3220	1	30	07	52	04	79676	T	191.7	28.3	24N	142W
-3220	7	25	12	32	05	79661	P	193.6	—	24S	143E
-3219	1	18	23	54	03	79645	T	204.6	84.2	24N	24W
-3219	7	14	12	41	29	79630	T	230.2	97.5	24S	139E
-3218	1	08	15	15	57	79614	P	67.9	—	23N	105E
-3218	7	03	17	51	27	79598	P	98.9	—	22S	61E
-3218	11	29	09	12	11	79585	Pen	—	—	17N	168W
-3217	5	24	23	02	24	79570	P	85.7	—	14S	17W
-3217	11	18	08	58	11	79554	P	199.4	—	13N	164W
-3216	5	13	16	19	09	79539	T	208.7	90.3	10S	85E
-3216	11	06	09	12	19	79523	T	226.6	96.2	8N	167W
-3215	5	03	06	55	11	79508	P	183.2	—	5S	133W
-3215	10	26	16	05	34	79492	P	122.3	—	3N	90E
-3214	3	24	01	10	48	79479	Pen	—	—	8N	43W
-3214	4	22	14	57	48	79477	Pen	—	—	1S	108E
-3214	9	16	18	54	33	79464	Pen	—	—	11S	49E
-3214	10	16	05	25	12	79461	Pen	—	—	2S	109W
-3213	3	13	01	36	23	79448	P	174.1	—	13N	49W
-3213	9	06	10	11	03	79433	P	178.7	—	16S	180E
-3212	3	01	05	28	29	79417	T	225.2	100.9	17N	106W
-3212	8	25	20	53	55	79402	T	222.9	97.4	19S	19E
-3211	2	18	16	26	02	79386	P	123.1	—	21N	90E
-3211	8	15	00	29	00	79371	P	102.9	—	22S	36W
-3210	1	09	23	27	46	79358	Pen	—	—	23N	19W
-3210	2	08	08	15	18	79355	Pen	—	—	23N	148W
-3210	7	05	08	43	31	79342	Pen	—	—	22S	163W
-3210	12	30	13	40	57	79327	T	199.4	46.4	23N	126E
-3209	6	24	16	05	00	79311	P	194.4	—	21S	86E
-3209	12	19	21	40	28	79296	T	218.0	76.2	22N	5E
-3208	6	13	06	13	47	79280	T	205.1	81.4	20S	126W
-3208	12	07	22	37	44	79265	Pen	—	—	20N	10W
-3207	5	04	16	27	57	79252	Pen	—	—	5S	83E
-3207	6	02	23	22	42	79249	P	43.9	—	17S	24W
-3207	10	28	04	56	04	79236	Pen	—	—	3N	104W
-3206	4	24	05	32	43	79221	P	137.8	—	2S	112W
-3206	10	17	13	57	24	79205	P	178.8	—	1S	121E
-3205	4	13	11	30	50	79190	T	233.5	105.7	2N	159E
-3205	10	07	04	26	38	79174	T	209.3	95.2	5S	96W
-3204	4	01	12	20	21	79159	P	158.8	—	6N	147E
-3204	9	25	19	58	08	79143	P	134.2	—	8S	31E
-3203	2	20	03	10	33	79130	Pen	—	—	20N	72W
-3203	3	21	15	06	45	79128	Pen	—	—	9N	106E
-3203	8	16	17	36	34	79115	Pen	—	—	23S	67E
-3203	9	15	07	52	47	79112	Pen	—	—	12S	148W
-3202	2	09	15	48	03	79100	P	187.2	—	22N	98E
-3202	8	05	19	33	59	79084	P	184.7	—	24S	36E
-3201	1	30	08	05	40	79069	T	206.4	88.1	23N	148W
-3201	7	25	19	40	57	79053	T	231.6	101.7	24S	33E
-3200	1	19	23	26	02	79038	P	81.6	—	23N	19W
-3200	7	14	01	09	30	79022	P	122.0	—	23S	50W
-3200	12	09	17	15	26	79009	Pen	—	—	20N	70E
-3199	6	04	06	26	52	78994	P	40.2	—	18S	131W
-3199	7	03	13	53	09	78991	Pen	—	—	21S	118E
-3199	11	28	16	54	47	78978	P	198.8	—	16N	74E
-3198	5	24	23	38	19	78963	T	205.2	81.2	14S	28W
-3198	11	17	17	26	18	78948	T	226.1	96.1	12N	66E
-3197	5	14	13	52	02	78932	P	194.0	—	9S	119E
-3197	11	07	00	44	09	78917	P	122.0	—	7N	43W
-3196	4	03	07	36	02	78904	Pen	—	—	4N	143W
-3196	5	02	21	25	52	78901	Pen	—	—	5S	7E
-3196	9	27	03	36	31	78888	Pen	—	—	7S	85W
-3196	10	26	14	16	31	78886	Pen	—	—	2N	115E
-3195	3	23	08	07	37	78873	P	156.3	—	9N	150W
-3195	9	16	18	37	52	78858	P	176.9	—	12S	50E
-3194	3	12	12	31	19	78842	T	225.7	103.2	13N	145E
-3194	9	06	04	49	59	78827	T	224.0	98.8	16S	103W
-3193	3	02	00	01	41	78811	P	138.8	—	18N	27W
-3193	8	26	07	53	42	78796	P	116.3	—	20S	149W
-3192	1	21	07	44	39	78783	Pen	—	—	23N	145W
-3192	2	19	16	09	31	78781	Pen	—	—	21N	91E
-3192	7	15	15	42	24	78768	Pen	—	—	23S	91E
-3192	8	14	07	27	42	78765	Pen	—	—	23S	143W
-3191	1	09	21	53	39	78752	T	197.8	36.1	24N	2E
-3191	7	04	23	23	37	78737	P	186.0	—	23S	25W
-3191	12	30	05	36	41	78721	T	219.7	79.5	23N	115W
-3190	6	24	13	44	37	78706	T	208.1	89.4	22S	119E
-3190	12	19	06	24	39	78691	Pen	—	—	22N	129W
-3189	6	14	06	49	22	78675	P	86.4	—	20S	138W
-3189	11	08	13	18	46	78663	Pen	—	—	7N	128E
-3188	5	04	12	22	30	78647	P	110.3	—	6S	142E
-3188	10	27	22	40	39	78632	P	178.8	—	4N	13W
-3187	4	23	17	53	51	78616	T	232.4	102.4	2S	60E
-3187	10	17	13	17	33	78601	T	209.2	95.2	0S	128E
-3186	4	12	18	38	57	78586	P	178.7	—	1N	49E
-3186	10	07	04	39	29	78570	P	134.8	—	4S	102W
-3185	3	03	10	28	30	78558	Pen	—	—	18N	176E
-3185	4	01	21	51	48	78555	Pen	—	—	5N	2E
-3185	8	28	01	17	25	78542	Pen	—	—	20S	50W
-3185	9	26	16	09	15	78540	Pen	—	—	8S	85E
-3184	2	20	23	35	26	78527	P	181.1	—	20N	21W
-3184	8	16	02	46	56	78511	P	176.4	—	22S	74W
-3183	2	09	16	08	12	78496	T	208.2	92.1	21N	90E
-3183	8	05	02	51	31	78481	T	232.1	103.8	23S	76W
-3182	1	30	07	26	08	78465	P	96.5	—	22N	141W
-3182	7	25	08	37	56	78450	P	137.9	—	23S	164W
-3182	12	21	01	10	13	78437	Pen	—	—	23N	51W
-3181	6	15	13	55	06	78422	Pen	—	—	21S	115E
-3181	7	14	21	34	33	78419	Pen	—	—	22S	1E
-3181	12	10	00	46	45	78407	P	197.7	—	20N	46W
-3180	6	04	06	59	17	78391	T	200.6	67.7	17S	141W
-3180	11	28	01	38	54	78376	T	225.7	96.3	16N	59W
-3179	5	24	20	48	41	78361	T	202.8	47.3	13S	12E
-3179	11	17	09	24	09	78345	P	121.7	—	11N	175W
-3178	4	14	13	54	55	78332	Pen	—	—	0S	119E
-3178	5	14	03	50	20	78330	Pen	—	—	9S	93W
-3178	10	08	12	24	26	78317	Pen	—	—	3S	140E
-3178	11	06	23	10	28	78315	Pen	—	—	7N	22W
-3177	4	03	14	33	46	78302	P	132.6	—	5N	110E
-3177	9	28	03	10	32	78286	P	175.9	—	8S	81W
-3176	3	22	19	30	03	78271	T	225.2	103.3	10N	37E
-3176	9	16	12	52	49	78256	T	224.9	99.7	13S	134E
-3175	3	12	07	33	16	78241	P	152.6	—	14N	142W
-3175	9	05	15	25	23	78225	P	125.9	—	17S	96E
-3174	1	31	15	54	10	78212	Pen	—	—	22N	92E
-3174	3	01	23	57	53	78210	Pen	—	—	18N	28W
-3174	7	26	22	51	30	78197	Pen	—	—	23S	18W
-3174	8	25	14	52	24	78195	Pen	—	—	21S	104E
-3173	1	21	05	55	26	78182	T	195.2	5.9	23N	120W
-3173	7	16	06	52	11	78167	P	177.5	—	23S	139W
-3172	1	10	13	21	17	78151	T	221.9	84.1	24N	127E
-3172	7	04	21	23	47	78136	T	210.0	94.3	23S	2E
-3172	12	29	14	02	14	78121	P	18.2	—	24N	116E
-3171	6	24	14	21	55	78105	P	110.7	—	23S	107E
-3171	11	18	21	41	06	78093	Pen	—	—	11N	0W
-3170	5	15	19	08	37	78077	P	66.0	—	10S	37E
-3170	11	08	07	26	13	78062	P	179.1	—	8N	147W
-3169	5	05	00	12	02	78047	T	229.3	94.2	6S	38W
-3169	10	28	22	11	36	78032	T	209.1	95.1	4N	8W
-3168	4	23	00	54	13	78016	P	194.8	—	3S	48W
-3168	10	17	13	25	28	78001	P	134.4	—	1N	123E
-3167	3	13	17	41	13	77988	Pen	—	—	14N	65E
-3167	4	12	04	34	32	77986	Pen	—	—	1N	102W
-3167	9	07	09	05	12	77973	Pen	—	—	17S	169W
-3167	10	07	00	30	26	77971	Pen	—	—	3S	43W
-3166	3	03	07	17	12	77958	P	173.6	—	17N	139W
-3166	8	27	10	08	34	77943	P	168.8	—	19S	174E
-3165	2	21	00	02	09	77927	T	210.0	95.6	19N	31W
-3165	8	16	10	12	54	77912	T	232.0	104.5	21S	172E
-3164	2	10	15	17	01	77897	P	111.7	—	21N	100E
-3164	8	04	16	16	37	77882	P	149.3	—	22S	80E
-3164	12	31	08	56	52	77869	Pen	—	—	24N	169W
-3163	6	25	21	30	06	77854	Pen	—	—	23S	1W
-3163	7	25	05	24	58	77851	Pen	—	—	23S	118W
-3163	12	20	08	33	00	77838	P	195.7	—	22N	164W
-3162	6	15	14	23	03	77823	T	194.9	46.9	20S	105E
-3162	12	09	09	47	59	77808	T	225.4	96.7	19N	177E
-3161	6	05	03	46	49	77793	T	210.0	70.1	17S	96W
-3161	11	28	18	00	45	77778	P	122.5	—	15N	53E
-3160	5	24	10	16	30	77762	Pen	—	—	13S	168E
-3160	10	18	21	15	58	77750	Pen	—	—	2N	5E
-3160	11	17	08	03	10	77747	Pen	—	—	11N	157W
-3159	4	13	20	57	35	77734	P	99.4	—	1N	11E
-3159	10	08	11	47	47	77719	P	175.5	—	3S	147E
-3158	4	03	02	25	08	77704	T	223.5	100.9	5N	70W
-3158	9	27	21	02	25	77689	T	225.6	100.1	8S	9E
-3157	3	23	14	57	27	77674	P	165.4	—	10N	103E
-3157	9	16	23	07	11	77658	P	131.7	—	13S	22W
-3156	2	11	23	53	44	77646	Pen	—	—	20N	30W
-3156	3	12	07	38	08	77643	Pen	—	—	15N	146W
-3156	8	06	06	12	07	77631	Pen	—	—	22S	130W
-3156	9	04	22	27	52	77628	Pen	—	—	18S	12W
-3155	1	31	13	47	38	77615	P	191.4	—	22N	121E
-3155	7	26	14	30	33	77600	P	169.3	—	23S	105E
-3154	1	20	20	57	05	77585	T	224.4	89.1	24N	12E
-3154	7	16	05	09	04	77570	T	211.1	97.1	24S	116W
-3153	1	09	21	32	39	77555	P	57.4	—	25N	2E
-3153	7	05	21	59	21	77539	P	128.2	—	24S	9W
-3153	11	30	06	01	39	77527	Pen	—	—	15N	128W
-3152	5	26	01	55	46	77512	Pen	—	—	13S	68W
-3152	11	18	16	11	29	77496	P	179.3	—	12N	79E
-3151	5	15	06	30	32	77481	T	224.1	79.9	10S	136W
-3151	11	08	07	05	45	77466	T	209.0	95.0	9N	145W
-3150	5	04	07	10	06	77451	P	207.5	—	7S	146W
-3150	10	28	22	12	35	77436	P	133.6	—	5N	11W
-3149	3	25	00	48	33	77423	Pen	—	—	10N	45W
-3149	4	23	11	16	06	77421	Pen	—	—	3S	154E
-3149	9	18	17	00	37	77408	Pen	—	—	13S	69E
-3149	10	18	08	54	53	77405	Pen	—	—	1N	172W
-3148	3	13	14	52	15	77393	P	164.0	—	13N	104E
-3148	9	06	17	39	31	77378	P	162.3	—	16S	59E
-3147	3	03	07	48	08	77363	T	211.3	98.2	16N	150W
-3147	8	26	17	46	03	77347	T	231.5	104.4	19S	57E
-3146	2	20	22	56	54	77332	P	127.2	—	18N	17W
-3146	8	16	00	06	18	77317	P	157.4	—	21S	39W
-3145	1	11	16	33	10	77305	Pen	—	—	25N	76E
-3145	7	07	05	11	25	77289	Pen	—	—	25S	118W
-3145	8	05	13	24	56	77287	Pen	—	—	22S	120E
-3145	12	31	16	11	00	77274	P	192.5	—	24N	80E
-3144	6	25	21	51	49	77259	P	188.4	—	22S	9W
-3144	12	19	17	53	23	77244	T	225.3	97.5	21N	54E
-3143	6	15	10	46	22	77229	T	215.6	83.9	20S	157E
-3143	12	09	02	35	45	77214	P	124.0	—	18N	78W
-3142	6	04	16	42	58	77199	Pen	—	—	16S	68E
-3142	10	30	06	10	20	77186	Pen	—	—	6N	132W
-3142	11	28	16	54	25	77184	Pen	—	—	14N	67E
-3141	4	25	03	19	05	77171	P	35.7	—	4S	88W
-3141	10	19	20	28	40	77156	P	175.7	—	1N	14E
-3140	4	13	09	19	06	77141	T	220.5	95.4	1N	177W
-3140	10	08	05	15	14	77126	T	226.2	100.4	4S	117W
-3139	4	02	22	19	59	77111	P	176.2	—	6N	11W
-3139	9	27	06	54	49	77096	P	135.5	—	9S	141W
-3138	2	22	07	44	55	77083	Pen	—	—	17N	150W
-3138	3	23	15	12	28	77080	Pen	—	—	11N	97E
-3138	8	17	13	43	09	77068	Pen	—	—	20S	116E
-3138	9	16	06	12	25	77065	Pen	—	—	14S	130W
-3137	2	11	21	28	51	77053	P	186.0	—	21N	4E
-3137	8	06	22	19	36	77038	P	161.6	—	22S	14W
-3136	2	01	04	19	59	77023	T	227.0	94.5	23N	100W
-3136	7	26	13	04	27	77008	T	211.5	98.5	24S	124E
-3135	1	20	04	52	54	76992	P	84.0	—	25N	109W
-3135	7	16	05	43	22	76977	P	141.2	—	25S	127W
-3135	12	10	14	18	45	76965	Pen	—	—	18N	106E
-3134	6	06	08	43	10	76950	Pen	—	—	16S	173W
-3134	7	05	19	36	18	76947	Pen	—	—	25S	24E
-3134	11	30	00	54	31	76935	P	179.1	—	16N	54W
-3133	5	26	12	48	16	76920	T	216.7	54.4	14S	126E
-3133	11	19	15	59	48	76905	T	209.0	94.9	13N	79E
-3132	5	14	13	26	55	76890	T	217.2	57.3	11S	117E
-3132	11	08	07	00	12	76874	P	132.7	—	10N	146W
-3131	4	04	07	53	31	76862	Pen	—	—	6N	155W
-3131	5	03	17	59	02	76859	Pen	—	—	7S	49E
-3131	9	29	01	02	14	76847	Pen	—	—	9S	54W
-3131	10	28	17	21	42	76844	Pen	—	—	6N	59E
-3130	3	24	22	21	57	76832	P	151.9	—	10N	11W
-3130	9	18	01	19	01	76817	P	157.1	—	13S	58W
-3129	3	14	15	27	02	76802	T	212.2	99.5	13N	93E
-3129	9	07	01	29	17	76787	T	230.8	103.9	16S	61W
-3128	3	03	06	28	11	76772	P	142.1	—	15N	132W
-3128	8	26	08	06	29	76757	P	163.1	—	18S	161W
-3127	1	22	00	00	30	76744	Pen	—	—	25N	37W
-3127	7	17	12	59	55	76729	Pen	—	—	25S	123E
-3127	8	15	21	33	20	76727	Pen	—	—	20S	3W
-3126	1	10	23	41	41	76714	P	188.1	—	25N	33W
-3126	7	07	05	26	08	76699	P	181.2	—	24S	124W
-3126	12	31	01	50	57	76684	T	225.3	98.8	23N	67W
-3125	6	26	17	50	46	76669	T	219.8	92.7	22S	49E
-3125	12	20	11	04	32	76654	P	127.3	—	21N	153E
-3124	6	14	23	14	15	76639	Pen	—	—	19S	32W
-3124	11	09	15	03	52	76626	Pen	—	—	11N	92E
-3124	12	09	01	40	26	76624	Pen	—	—	18N	66W
-3123	5	05	09	41	43	76612	Pen	—	—	8S	173E
-3123	10	30	05	11	17	76596	P	176.2	—	6N	119W
-3122	4	24	16	10	34	76582	T	216.0	86.1	3S	77E
-3122	10	19	13	32	42	76566	T	226.7	100.5	1N	116E
-3121	4	14	05	37	46	76552	P	185.8	—	2N	124W
-3121	10	08	14	49	17	76536	P	137.4	—	5S	97E
-3120	3	04	15	26	53	76524	Pen	—	—	14N	92E
-3120	4	02	22	41	01	76522	Pen	—	—	7N	18W
-3120	8	27	21	26	14	76509	Pen	—	—	17S	2W
-3120	9	26	14	06	38	76507	Pen	—	—	10S	109E
-3119	2	22	05	00	56	76494	P	178.8	—	18N	111W
-3119	8	17	06	17	55	76479	P	154.8	—	20S	135W
-3118	2	11	11	33	53	76464	T	229.5	99.3	21N	150E
-3118	8	06	21	07	30	76449	T	211.4	98.8	23S	2E
-3117	1	31	12	03	33	76434	P	107.1	—	24N	142E
-3117	7	27	13	34	33	76419	P	151.2	—	25S	114E
-3117	12	21	22	31	23	76407	Pen	—	—	21N	19W
-3116	1	20	13	18	58	76404	Pen	—	—	25N	122E
-3116	6	16	15	34	12	76392	Pen	—	—	19S	82E
-3116	7	16	02	59	46	76389	Pen	—	—	25S	89W
-3116	12	10	09	33	35	76377	P	178.4	—	19N	174E
-3115	6	05	19	09	56	76362	P	207.2	—	17S	28E
-3115	11	30	00	50	50	76347	T	209.1	95.1	17N	56W
-3114	5	25	19	46	20	76332	T	224.3	81.1	14S	19E
-3114	11	19	15	45	58	76317	P	132.0	—	14N	80E
-3113	5	15	00	44	23	76302	Pen	—	—	11S	55W
-3113	10	10	09	08	06	76290	Pen	—	—	4S	178W
-3113	11	09	01	47	01	76287	Pen	—	—	10N	71W
-3112	4	04	05	47	37	76275	P	136.6	—	6N	126W
-3112	9	28	09	06	38	76260	P	153.6	—	8S	178W
-3111	3	24	22	59	24	76245	T	212.2	99.1	9N	23W
-3111	9	17	09	22	20	76230	T	230.0	103.3	12S	178E
-3110	3	14	13	49	54	76215	P	156.4	—	12N	114E
-3110	9	06	16	17	31	76200	P	166.8	—	15S	74E
-3109	2	02	07	14	59	76188	Pen	—	—	24N	147W
-3109	3	03	22	16	07	76185	Pen	—	—	15N	12W
-3109	7	28	20	57	00	76173	Pen	—	—	25S	3E
-3109	8	27	05	52	03	76170	Pen	—	—	18S	130W
-3108	1	22	07	02	55	76158	P	181.8	—	24N	145W
-3108	7	17	13	06	33	76143	P	173.6	—	25S	119E
-3107	1	10	09	42	52	76128	T	225.5	100.2	24N	174E
-3107	7	07	00	59	21	76113	T	222.7	98.3	23S	60W
-3107	12	30	19	28	47	76098	P	131.6	—	22N	26E
-3106	6	26	05	47	56	76083	P	86.2	—	21S	133W
-3106	11	20	23	57	18	76071	Pen	—	—	15N	44W
-3106	12	20	10	22	27	76068	Pen	—	—	20N	162E
-3105	5	16	16	06	00	76056	Pen	—	—	12S	73E
-3105	11	10	13	53	11	76041	P	176.8	—	10N	107E
-3104	5	04	23	04	40	76026	T	210.1	72.0	7S	30W
-3104	10	29	21	50	50	76011	T	227.2	100.5	5N	12W
-3103	4	24	12	55	42	75996	T	193.6	42.6	3S	123E
-3103	10	18	22	46	46	75981	P	138.5	—	0S	25W
-3102	3	15	23	02	08	75969	Pen	—	—	11N	25W
-3102	4	14	06	06	20	75966	Pen	—	—	2N	133W
-3102	9	08	05	19	19	75954	Pen	—	—	14S	122W
-3102	10	07	22	07	23	75952	Pen	—	—	5S	14W
-3101	3	05	12	21	30	75939	P	168.8	—	15N	136E
-3101	8	28	14	27	14	75924	P	149.3	—	18S	101E
-3100	2	22	18	35	46	75909	T	231.7	103.1	19N	43E
-3100	8	17	05	19	57	75895	T	211.1	98.6	21S	123W
-3099	2	10	19	04	12	75880	P	128.3	—	22N	35E
-3099	8	06	21	34	00	75865	P	158.6	—	24S	7W
-3098	1	01	06	37	23	75853	Pen	—	—	22N	142W
-3098	1	30	20	46	19	75850	Pen	—	—	24N	9E
-3098	6	27	22	27	51	75838	Pen	—	—	21S	24W
-3098	7	27	10	29	27	75835	Pen	—	—	25S	158E
-3098	12	21	18	07	49	75823	P	177.1	—	21N	44E
-3097	6	17	01	34	58	75808	P	195.6	—	20S	71W
-3097	12	11	09	37	30	75793	T	209.3	95.4	20N	171E
-3096	6	05	02	10	55	75778	T	229.0	94.3	18S	80W
-3096	11	30	00	29	24	75763	P	131.7	—	17N	53W
-3095	5	25	07	32	52	75749	P	70.6	—	15S	161W
-3095	10	20	17	17	43	75736	Pen	—	—	0N	57E
-3095	11	19	10	11	37	75734	Pen	—	—	14N	161E
-3094	4	15	13	10	22	75721	P	117.0	—	1N	120E
-3094	10	09	17	00	27	75707	P	151.4	—	4S	61E
-3093	4	05	06	25	43	75692	T	211.3	96.6	5N	138W
-3093	9	28	17	24	04	75677	T	229.3	102.7	8S	55E
-3092	3	24	21	04	48	75662	P	169.6	—	8N	2E
-3092	9	17	00	36	06	75647	P	169.4	—	12S	53W
-3091	2	12	14	20	15	75635	Pen	—	—	22N	105E
-3091	3	14	05	08	57	75632	Pen	—	—	11N	118W
-3091	8	08	05	02	04	75620	Pen	—	—	24S	120W
-3091	9	06	14	18	31	75618	Pen	—	—	15S	101E
-3090	2	01	14	14	47	75605	P	173.2	—	23N	106E
-3090	7	28	20	53	43	75590	P	165.8	—	24S	1E
